"identifier"	"XCOOR"	"YCOOR"
"684"	"Species_12"	-92.266	15.766
"685"	"Species_12"	-92.4561	18.4719
"686"	"Species_12"	-92.633	15.35
"687"	"Species_12"	-92.716	15.916
"688"	"Species_12"	-93.066	17.516
"689"	"Species_12"	-94.075	16.466
"690"	"Species_12"	-94.616	16.566
"691"	"Species_12"	-94.633	17.783
"692"	"Species_12"	-95	18.383
"693"	"Species_12"	-95.016	16.433
"694"	"Species_12"	-95.083	18.416
"695"	"Species_12"	-95.166	18.3833
"696"	"Species_12"	-95.1666	18.4666
"697"	"Species_12"	-95.216	18.45
"698"	"Species_12"	-95.216	18.45
"699"	"Species_12"	-95.216	18.45
"700"	"Species_12"	-95.216	18.45
"701"	"Species_12"	-95.216	18.45
"702"	"Species_12"	-95.216	18.45
"703"	"Species_12"	-95.666	18.5666
"704"	"Species_12"	-97	18.9
"705"	"Species_13"	-50.5	-0.25
"706"	"Species_13"	-54.433	-0.916
"707"	"Species_13"	-54.9166667	5.3833333
"708"	"Species_13"	-55.833	-1.75
"709"	"Species_13"	-58.65	4.65
"710"	"Species_13"	-58.666	4.666
"711"	"Species_13"	-58.75	5.35
"712"	"Species_13"	-58.75	5.35
"713"	"Species_13"	-59.516	3
"714"	"Species_13"	-59.7	6.783
"715"	"Species_13"	-59.733	6.783
"716"	"Species_13"	-61.083	7.083
"717"	"Species_13"	-61.133	7.416
"718"	"Species_13"	-61.433	3.4
"719"	"Species_13"	-61.75	8.416
"720"	"Species_13"	-61.916	8.583
"721"	"Species_13"	-62.25	4.75
"722"	"Species_13"	-62.587	5.365
"723"	"Species_13"	-63.15	4.666
"724"	"Species_13"	-63.31	5.45
"725"	"Species_13"	-63.4	4.966
"726"	"Species_13"	-63.453	5.084
"727"	"Species_13"	-63.516	5.083
"728"	"Species_13"	-63.75	6.35
"729"	"Species_13"	-64.016	4.733
"730"	"Species_13"	-64.016	4.733
"731"	"Species_13"	-64.15	4.266
"732"	"Species_13"	-64.183	8.016
"733"	"Species_13"	-64.2	4.233
"734"	"Species_13"	-64.2	4.233
"735"	"Species_13"	-64.25	4.45
"736"	"Species_13"	-64.416	6.25
"737"	"Species_13"	-64.416	6.25
"738"	"Species_13"	-64.45	6.266
"739"	"Species_13"	-64.883	7.633
"740"	"Species_13"	-64.916	7
"741"	"Species_13"	-65.083	6.25
"742"	"Species_13"	-65.183	7.333
"743"	"Species_13"	-65.233	2.8
"744"	"Species_13"	-65.55	3.1667
"745"	"Species_13"	-65.833	3.15
"746"	"Species_13"	-66.016	4.05
"747"	"Species_13"	-66.05	5.683
"748"	"Species_13"	-66.083	5.25
"749"	"Species_13"	-66.083	1.916
"750"	"Species_13"	-66.166	5.583
"751"	"Species_13"	-66.172	7.646
"752"	"Species_13"	-66.3167	2.6333
"753"	"Species_13"	-66.366	6.366
"754"	"Species_13"	-66.416	1.166
"755"	"Species_13"	-66.4833	2.1167
"756"	"Species_13"	-66.4833	2.1167
"757"	"Species_13"	-66.85	7.25
"758"	"Species_13"	-66.8667	1.2333
"759"	"Species_13"	-66.975	1.983
"760"	"Species_13"	-67	-0.183
"761"	"Species_13"	-67	2.016
"762"	"Species_13"	-67.033	3.9667
"763"	"Species_13"	-67.04	3.947
"764"	"Species_13"	-67.05	1.933
"765"	"Species_13"	-67.05	1.933
"766"	"Species_13"	-67.05	1.933
"767"	"Species_13"	-67.05	1.933
"768"	"Species_13"	-67.0667	1.9167
"769"	"Species_13"	-67.0667	1.9167
"770"	"Species_13"	-67.2	5.633
"771"	"Species_13"	-67.25	5.583
"772"	"Species_13"	-67.266	1.783
"773"	"Species_13"	-67.416	6.416
"774"	"Species_13"	-67.416	6.416
"775"	"Species_13"	-67.416	6.416
"776"	"Species_13"	-67.416	6.416
"777"	"Species_13"	-67.453	6.205
"778"	"Species_13"	-67.666	4.016
"779"	"Species_13"	-67.7	4.0486
"780"	"Species_13"	-67.8	5.25
"781"	"Species_13"	-67.816	6.966
"782"	"Species_13"	-67.915	3.903
"783"	"Species_13"	-69.6	6.883
"784"	"Species_13"	-69.666	6.783
"785"	"Species_13"	-69.8	0.6
"786"	"Species_13"	-69.94	-4.215
"787"	"Species_13"	-69.9405556	-4.2152778
"788"	"Species_13"	-70.163	1.198
"789"	"Species_13"	-70.163	1.198
"790"	"Species_13"	-70.353	4.245
"791"	"Species_13"	-70.584	-3.821
"792"	"Species_13"	-70.729	7.247
"795"	"Species_13"	-70.8278689	0.906830601
"796"	"Species_13"	-70.883	-5.25
"797"	"Species_13"	-71.283	7.483
"798"	"Species_13"	-71.2838	7.3483
"799"	"Species_13"	-71.335	0.166
"800"	"Species_13"	-71.724	9.382
"801"	"Species_13"	-71.833	-1.417
"802"	"Species_13"	-71.918	7.277
"803"	"Species_13"	-72.333	-0.416
"804"	"Species_13"	-72.833	-3.466
"805"	"Species_13"	-72.833	-3.466
"806"	"Species_13"	-73.25	-3.583
"807"	"Species_13"	-73.333	-3.75
"808"	"Species_13"	-73.583	-4.483
"809"	"Species_13"	-73.6	9.367
"810"	"Species_13"	-73.606	9.366
"811"	"Species_13"	-73.75	-4.833
"813"	"Species_13"	-73.841	-2.392
"816"	"Species_13"	-73.889	7.028
"817"	"Species_13"	-74.166	10.65
"818"	"Species_13"	-74.406	6.494
"819"	"Species_13"	-74.5	-4.533
"820"	"Species_13"	-74.5	-4.533
"821"	"Species_13"	-74.5666667	-8.35
"822"	"Species_13"	-74.628	9.368
"823"	"Species_13"	-74.755	10.746
"824"	"Species_13"	-74.793	9.18
"825"	"Species_13"	-74.844	1.357
"826"	"Species_13"	-75.041	8.943
"827"	"Species_13"	-75.3	10.166
"829"	"Species_13"	-75.733	7.733
"830"	"Species_13"	-75.86666667	-0.116666667
"831"	"Species_13"	-75.896	8.86
"832"	"Species_13"	-75.9	-0.266
"833"	"Species_13"	-75.933	-0.233
"834"	"Species_13"	-76.083	-5.9
"835"	"Species_13"	-76.166	-0.55
"836"	"Species_13"	-76.166	0.9
"837"	"Species_13"	-76.183	-0.016
"838"	"Species_13"	-76.4	-2.9
"839"	"Species_13"	-76.4	-2.9
"840"	"Species_13"	-76.4	-2.9
"841"	"Species_13"	-76.483	-0.25
"842"	"Species_13"	-76.512	-8.184
"843"	"Species_13"	-76.633	5.533
"844"	"Species_13"	-76.659	-8.011
"845"	"Species_13"	-76.659	-8.011
"846"	"Species_13"	-76.731	8.098
"847"	"Species_13"	-76.731	8.098
"848"	"Species_13"	-76.892	6.557
"849"	"Species_13"	-76.964	6.523
"850"	"Species_13"	-76.964	6.523
"851"	"Species_13"	-77.116	7.45
"852"	"Species_13"	-77.118	7.44
"853"	"Species_13"	-77.118	7.44
"854"	"Species_13"	-77.118	7.44
"855"	"Species_13"	-77.166	4.166
"856"	"Species_13"	-77.166	4.166
"857"	"Species_13"	-77.18	7.817
"858"	"Species_13"	-77.2	7.15
"859"	"Species_13"	-77.2	7.15
"860"	"Species_13"	-77.2	7.15
"861"	"Species_13"	-77.2	7.15
"862"	"Species_13"	-77.366	3.166
"863"	"Species_13"	-77.466	8.666
"864"	"Species_13"	-77.7	-3.916
"865"	"Species_13"	-77.716	8.133
"866"	"Species_13"	-77.716	8.133
"867"	"Species_13"	-77.716	8.133
"868"	"Species_13"	-77.971	2.444
"869"	"Species_13"	-78.766	9.233
"870"	"Species_13"	-79.4	9.4
"871"	"Species_13"	-79.735	9.3
"872"	"Species_13"	-79.848	9.154
"873"	"Species_13"	-79.848	9.154
"874"	"Species_13"	-79.848	9.154
"875"	"Species_13"	-79.848	9.154
"876"	"Species_13"	-79.868	9.3
"877"	"Species_13"	-79.881	9.37
"878"	"Species_13"	-79.881	9.37
"879"	"Species_13"	-79.901	9.359
"880"	"Species_13"	-79.917	9.27
"881"	"Species_13"	-80.052	8.973
"882"	"Species_13"	-82.383	9.25
"883"	"Species_13"	-82.4	9.3
"884"	"Species_13"	-82.4	9.3
"885"	"Species_13"	-82.4	9.3
"886"	"Species_13"	-82.85	9.7333333
"887"	"Species_13"	-83.1	10
"888"	"Species_13"	-83.3333	8.4
"889"	"Species_13"	-83.38333333	10.1
"890"	"Species_13"	-83.38333333	10.1
"891"	"Species_13"	-83.4	10.35
"892"	"Species_13"	-83.5	10.5166
"893"	"Species_13"	-83.5	10.5166
"894"	"Species_13"	-83.5	10.5166
"895"	"Species_13"	-83.5166	10.3666
"896"	"Species_13"	-83.55	8.7
"897"	"Species_13"	-83.55	8.7
"898"	"Species_13"	-83.55	8.7
"899"	"Species_13"	-83.5833	8.4666
"900"	"Species_13"	-83.5833	8.4666
"901"	"Species_13"	-83.595	8.4819
"902"	"Species_13"	-83.6166	8.5
"903"	"Species_13"	-83.6166	10.85
"904"	"Species_13"	-83.65	10.7
"905"	"Species_13"	-83.65	10.7
"906"	"Species_13"	-83.6666	10.6666
"907"	"Species_13"	-83.7166	11.6
"908"	"Species_13"	-83.7166	11.6
"909"	"Species_13"	-83.7166	11.6
"910"	"Species_13"	-83.75	10.6333
"911"	"Species_13"	-83.7666	11.9916
"912"	"Species_13"	-83.7858	10.4966
"913"	"Species_13"	-83.8	11.5333
"914"	"Species_13"	-83.8	11.0333
"915"	"Species_13"	-83.8	11.0333
"916"	"Species_13"	-83.8166	10.9166
"917"	"Species_13"	-83.8833	11.05
"918"	"Species_13"	-83.9666	10.5
"919"	"Species_13"	-83.9666	10.5
"920"	"Species_13"	-83.9666	10.5
"921"	"Species_13"	-84	11.5666
"922"	"Species_13"	-84	10.4666
"923"	"Species_13"	-84.0166667	11.5833333
"924"	"Species_13"	-84.166	10.4333
"925"	"Species_13"	-84.166	10.4333
"926"	"Species_13"	-84.166	10.4333
"927"	"Species_13"	-84.166	10.4333
"928"	"Species_13"	-84.166	10.4333
"929"	"Species_13"	-84.166	10.4333
"930"	"Species_13"	-84.166	10.4333
"931"	"Species_13"	-84.166	10.4333
"932"	"Species_13"	-84.166	10.4333
"933"	"Species_13"	-84.166	10.4333
"934"	"Species_13"	-84.166	10.4333
"935"	"Species_13"	-84.166	10.4333
"936"	"Species_13"	-84.166	10.4333
"937"	"Species_13"	-84.166	10.4333
"938"	"Species_13"	-84.33333333	9.5
"939"	"Species_13"	-84.4666	11.5666
"940"	"Species_13"	-84.4666	11.5666
"941"	"Species_13"	-84.5	11.05
"942"	"Species_13"	-84.7166667	11.0333333
"943"	"Species_13"	-84.78333333	9.983333333
"944"	"Species_13"	-84.922	10.5291
"945"	"Species_13"	-88.58333333	17.91666667
"946"	"Species_13"	-88.7833333	15.5166667
"947"	"Species_13"	-88.83333333	16.2
"948"	"Species_13"	-88.83333333	16.2
"949"	"Species_13"	-88.85	16.33333333
"950"	"Species_13"	-88.85	16.33333333
"951"	"Species_13"	-88.8666	16.2666
"952"	"Species_13"	-88.8666	16.2666
"953"	"Species_13"	-89.0241667	16.2436111
"954"	"Species_13"	-94.3	17.916
"955"	"Species_13"	-94.9833	18.55
"956"	"Species_14"	-38.3128415	-12.4928962
"957"	"Species_14"	-38.313	-12.493
"958"	"Species_14"	-38.9478142	-13.926776
"959"	"Species_14"	-40.0647541	-19.3797814
"960"	"Species_14"	-40.0647541	-19.3797814
"961"	"Species_14"	-41.2	-16.133
"962"	"Species_14"	-41.517	-17.867
"963"	"Species_14"	-41.52	-17.45
"965"	"Species_14"	-42.6	-19.766
"967"	"Species_14"	-43.733	-6.483
"968"	"Species_14"	-45.116	-7.433
"969"	"Species_14"	-61.85361111	-16.74388889
"970"	"Species_15"	-72.833	-3.466
"971"	"Species_15"	-73.333	-3.75
"974"	"Species_15"	-75.166	-10.333
"975"	"Species_16"	-56.283	-15.733
"976"	"Species_16"	-56.4333333	-25.75
"977"	"Species_16"	-57.3	-25.133
"978"	"Species_16"	-57.3	-25.133
"979"	"Species_16"	-57.3	-25.133
"980"	"Species_16"	-57.3	-25.133
"981"	"Species_16"	-57.3	-25.133
"982"	"Species_16"	-57.3	-25.133
"983"	"Species_16"	-57.3	-25.133
"984"	"Species_16"	-57.3	-25.133
"985"	"Species_16"	-57.5	-25.016
"986"	"Species_16"	-57.5	-25.116
"987"	"Species_16"	-57.5	-25.15
"988"	"Species_16"	-57.5	-25.5
"989"	"Species_16"	-57.5	-25.5
"990"	"Species_16"	-57.5333333	-25.1833333
"991"	"Species_16"	-57.56666667	-25.1
"992"	"Species_16"	-57.583	-25.333
"993"	"Species_16"	-57.8251366	-27.004918
"994"	"Species_16"	-58.8	-27.95
"995"	"Species_16"	-58.81666667	-27.43333333
"996"	"Species_16"	-58.81666667	-27.43333333
"997"	"Species_16"	-58.81666667	-27.43333333
"998"	"Species_16"	-58.81666667	-27.43333333
"999"	"Species_16"	-58.81666667	-27.43333333
"1000"	"Species_16"	-58.81666667	-27.43333333
"1001"	"Species_16"	-58.81666667	-27.43333333
"1002"	"Species_16"	-58.81666667	-27.43333333
"1003"	"Species_16"	-58.9333333	-27.3333333
"1004"	"Species_16"	-58.9333333	-27.4833333
"1005"	"Species_16"	-61.03138889	-14.77083333
"1006"	"Species_16"	-61.03333333	-14.75
"1007"	"Species_16"	-61.03638889	-14.76916667
"1008"	"Species_16"	-61.05472222	-14.76444444
"1009"	"Species_16"	-61.06138889	-14.75333333
"1010"	"Species_16"	-64.216	-12.433
"1011"	"Species_16"	-65.91666667	-10.75
"1012"	"Species_16"	-66.03333333	-14.65
"1013"	"Species_16"	-66.03333333	-14.65
"1014"	"Species_16"	-66.36666667	-14.65
"1015"	"Species_16"	-66.4	-14.13333333
"1016"	"Species_16"	-66.4	-14.13333333
"1017"	"Species_16"	-66.45	-14.05
"1018"	"Species_16"	-67.18333333	-11.38333333
"1019"	"Species_16"	-67.25	-13.08333333
"1020"	"Species_16"	-69.05	-12.583
"1021"	"Species_16"	-69.05	-12.483
"1022"	"Species_16"	-69.05	-12.483
"1023"	"Species_16"	-69.183	-12.6
"1024"	"Species_16"	-69.183	-12.6
"1025"	"Species_16"	-69.283	-12.25
"1026"	"Species_16"	-69.333	-12.833
"1027"	"Species_16"	-69.567	-13.134
"1028"	"Species_16"	-69.716	-12.816
"1029"	"Species_17"	-40.066	-19.366
"1030"	"Species_17"	-41.833	-19.966
"1031"	"Species_17"	-41.833	-19.666
"1032"	"Species_17"	-42.1	-19.833
"1033"	"Species_17"	-42.1	-19.833
"1034"	"Species_17"	-42.1	-19.833
"1035"	"Species_17"	-42.383	-21.133
"1036"	"Species_17"	-42.533	-21.767
"1037"	"Species_17"	-42.7352459	-19.7147541
"1038"	"Species_17"	-42.7352459	-19.7147541
"1039"	"Species_17"	-42.7352459	-19.7147541
"1040"	"Species_17"	-42.7352459	-19.7147541
"1041"	"Species_17"	-42.7352459	-19.7147541
"1042"	"Species_17"	-42.7352459	-19.7147541
"1043"	"Species_17"	-42.7352459	-19.7147541
"1044"	"Species_17"	-42.7352459	-19.7147541
"1045"	"Species_17"	-42.7352459	-19.7147541
"1046"	"Species_17"	-42.7352459	-19.7147541
"1047"	"Species_17"	-42.7352459	-19.7147541
"1048"	"Species_17"	-42.7352459	-19.7147541
"1049"	"Species_17"	-42.7352459	-19.7147541
"1050"	"Species_17"	-42.7352459	-19.7147541
"1051"	"Species_17"	-42.7352459	-19.7147541
"1052"	"Species_17"	-42.7352459	-19.7147541
"1053"	"Species_17"	-42.8819672	-20.7513661
"1054"	"Species_17"	-43.283	-22.883
"1055"	"Species_17"	-43.3483607	-21.7571038
"1056"	"Species_17"	-43.53	-21.63
"1057"	"Species_17"	-43.53	-21.63
"1058"	"Species_17"	-45.95	-4.083
"1059"	"Species_17"	-46.76666667	-1.05
"1060"	"Species_17"	-47.8849727	-24.6081967
"1061"	"Species_17"	-54.683	-2.4
"1062"	"Species_17"	-54.95	-2.483
"1063"	"Species_17"	-56.71	-2.64
"1064"	"Species_17"	-57.833	-4.583
"1065"	"Species_17"	-58.05	-7.333
"1066"	"Species_17"	-59.71	-2.71
"1067"	"Species_17"	-59.9333333	-2.85
"1068"	"Species_17"	-59.95	-2.366
"1069"	"Species_17"	-59.9937158	-3.0863388
"1070"	"Species_17"	-60.0166667	-3.1
"1071"	"Species_17"	-60.0166667	-3.1
"1072"	"Species_17"	-60.0166667	-3.1
"1073"	"Species_17"	-60.0166667	-3.1
"1074"	"Species_17"	-60.0166667	-3.1
"1075"	"Species_17"	-60.0166667	-3.1
"1076"	"Species_17"	-60.0448087	-3.00382514
"1077"	"Species_17"	-60.083	-2.316
"1078"	"Species_17"	-60.083	-2.316
"1079"	"Species_17"	-60.083	-2.316
"1080"	"Species_17"	-60.083	-2.316
"1081"	"Species_17"	-60.083	-2.316
"1082"	"Species_17"	-60.083	-2.316
"1083"	"Species_17"	-60.083	-2.316
"1084"	"Species_17"	-60.083	-2.316
"1085"	"Species_17"	-60.083	-2.316
"1086"	"Species_17"	-60.083	-2.316
"1087"	"Species_17"	-60.083	-2.316
"1088"	"Species_17"	-60.083	-2.316
"1089"	"Species_17"	-60.083	-2.316
"1090"	"Species_17"	-60.083	-2.316
"1091"	"Species_17"	-60.1	-2.5
"1092"	"Species_17"	-60.1	-2.5
"1093"	"Species_17"	-60.133	-12.667
"1094"	"Species_17"	-60.5	-2.88333333
"1095"	"Species_17"	-60.5	-2.88333333
"1096"	"Species_17"	-62.533	-7.583
"1097"	"Species_17"	-62.533	-7.583
"1098"	"Species_17"	-63.1	-15.71666667
"1099"	"Species_17"	-63.25	-9
"1100"	"Species_17"	-63.433	-8.766
"1101"	"Species_17"	-63.6166667	-10.5846995
"1102"	"Species_17"	-63.7666667	-11.7636612
"1103"	"Species_17"	-64.723224	-3.28224044
"1104"	"Species_17"	-65	-4
"1105"	"Species_17"	-65.36666667	-10.81666667
"1106"	"Species_17"	-66.13333333	-11
"1107"	"Species_17"	-67.05	1.933
"1108"	"Species_17"	-67.185	-10
"1109"	"Species_17"	-67.25	0.033
"1110"	"Species_17"	-67.25	0.033
"1111"	"Species_17"	-67.5333	5.65
"1112"	"Species_17"	-67.5333	5.65
"1113"	"Species_17"	-67.61666667	-12.45
"1114"	"Species_17"	-67.66805556	-14.55694444
"1115"	"Species_17"	-67.6775	-14.56083333
"1116"	"Species_17"	-68.4166667	-14.7166667
"1117"	"Species_17"	-69.183	-12.6
"1118"	"Species_17"	-69.183	-12.6
"1119"	"Species_17"	-69.183	-12.733
"1120"	"Species_17"	-69.583	-11.35
"1121"	"Species_17"	-69.8	0.6
"1122"	"Species_17"	-69.94	-4.215
"1123"	"Species_17"	-70.163	1.198
"1124"	"Species_17"	-70.266	-12.897
"1125"	"Species_17"	-70.883	-5.25
"1126"	"Species_17"	-70.883	-5.25
"1127"	"Species_17"	-70.883	-5.25
"1128"	"Species_17"	-70.883	-5.25
"1129"	"Species_17"	-72.6546448	-7.64808743
"1130"	"Species_17"	-72.905	-5.154
"1131"	"Species_17"	-72.916	-3.25
"1132"	"Species_17"	-73	-4.333
"1133"	"Species_17"	-73	-4.333
"1134"	"Species_17"	-73.033	-3.5
"1135"	"Species_17"	-73.1	-3.483
"1136"	"Species_17"	-73.247	-3.748
"1137"	"Species_17"	-73.247	-3.748
"1138"	"Species_17"	-73.247	-3.748
"1139"	"Species_17"	-73.247	-3.748
"1140"	"Species_17"	-73.247	-3.748
"1141"	"Species_17"	-73.266	-3.833
"1142"	"Species_17"	-73.266	-3.833
"1143"	"Species_17"	-73.266	-3.833
"1144"	"Species_17"	-73.357	-3.828
"1145"	"Species_17"	-73.357	-3.828
"1146"	"Species_17"	-73.416	-3.8
"1147"	"Species_17"	-73.416	-3.8
"1148"	"Species_17"	-73.5	-3.833
"1149"	"Species_17"	-73.5	-3.833
"1150"	"Species_17"	-73.5	-3.833
"1151"	"Species_17"	-73.5	-3.833
"1152"	"Species_17"	-73.5	-3.833
"1153"	"Species_17"	-73.583	-4.483
"1154"	"Species_17"	-73.583	-3.916
"1155"	"Species_17"	-74.356	-0.104
"1156"	"Species_17"	-75.847	-9.114
"1157"	"Species_17"	-76.4	-2.9
"1158"	"Species_17"	-76.6	-5.833
"1160"	"Species_18"	-54.9166667	5.3833333
"1161"	"Species_18"	-56.1833	3.9166
"1162"	"Species_18"	-56.2	3.9
"1163"	"Species_18"	-56.2	3.9
"1164"	"Species_18"	-56.65	-2.167
"1165"	"Species_18"	-56.71	-2.64
"1166"	"Species_18"	-58.2833333	6
"1167"	"Species_18"	-58.666	5.416
"1168"	"Species_18"	-59.9666667	-2.88333333
"1169"	"Species_18"	-59.9666667	-2.88333333
"1170"	"Species_18"	-60.0166667	-3.1
"1171"	"Species_18"	-60.0166667	-3.1
"1172"	"Species_18"	-60.0166667	-3.1
"1173"	"Species_18"	-60.083	-2.316
"1174"	"Species_18"	-60.083	-2.316
"1175"	"Species_18"	-60.083	-2.316
"1176"	"Species_18"	-60.083	-2.316
"1177"	"Species_18"	-60.083	-2.316
"1178"	"Species_18"	-60.083	-2.316
"1179"	"Species_18"	-60.083	-2.316
"1180"	"Species_18"	-60.083	-2.316
"1181"	"Species_18"	-60.083	-2.316
"1182"	"Species_18"	-60.083	-2.316
"1183"	"Species_18"	-60.25	-2.516
"1184"	"Species_18"	-60.5527322	-3.28551913
"1185"	"Species_18"	-62.8	1.533
"1186"	"Species_18"	-62.8	1.533
"1187"	"Species_18"	-67.915	3.903
"1188"	"Species_18"	-70.163	1.198
"1189"	"Species_18"	-70.883	-5.25
"1190"	"Species_18"	-70.883	-5.25
"1195"	"Species_19"	-43.317	-21.517
"1196"	"Species_19"	-43.7389344	-18.2922404
"1197"	"Species_19"	-43.88333333	-19.6333333
"1198"	"Species_19"	-43.9	-19.9
"1199"	"Species_19"	-43.9	-19.9
"1200"	"Species_19"	-44.25	-19.483
"1201"	"Species_19"	-44.2620219	-17.9214208
"1202"	"Species_19"	-44.381694	-17.1617213
"1203"	"Species_19"	-44.4079235	-19.2811475
"1204"	"Species_19"	-44.967	-12.15
"1205"	"Species_19"	-44.967	-12.15
"1206"	"Species_19"	-45.016	-12.25
"1207"	"Species_19"	-45.017	-21.9
"1208"	"Species_19"	-45.205	-12.48
"1209"	"Species_19"	-45.5	-7
"1210"	"Species_19"	-45.5	-7
"1211"	"Species_19"	-45.783	-15.433
"1212"	"Species_19"	-45.8819672	-12.1043716
"1213"	"Species_19"	-45.9434426	-18.298306
"1214"	"Species_19"	-45.9666667	-12.1
"1215"	"Species_19"	-46.0491803	-20.6114754
"1216"	"Species_19"	-46.1	-13.683
"1217"	"Species_19"	-46.2166667	-14.0166667
"1218"	"Species_19"	-46.317	-14.05
"1219"	"Species_19"	-46.317	-14.05
"1220"	"Species_19"	-46.317	-14.05
"1221"	"Species_19"	-46.317	-14.05
"1222"	"Species_19"	-46.5196721	-18.5688525
"1223"	"Species_19"	-46.533	-18.583
"1224"	"Species_19"	-46.6057377	-14.0994536
"1225"	"Species_19"	-47.4590164	-19.8606557
"1226"	"Species_19"	-47.5010929	-15.4526776
"1227"	"Species_19"	-47.616	-16.766
"1228"	"Species_19"	-47.616	-16.766
"1229"	"Species_19"	-47.633	-15.816
"1230"	"Species_19"	-47.789	-22.164
"1231"	"Species_19"	-47.8226776	-22.2502732
"1232"	"Species_19"	-47.833	-15.883
"1233"	"Species_19"	-47.8527322	-15.8909836
"1234"	"Species_19"	-47.8688525	-15.9510929
"1235"	"Species_19"	-47.8852459	-15.7778689
"1236"	"Species_19"	-47.9	-15.65
"1237"	"Species_19"	-47.9	-15.65
"1238"	"Species_19"	-47.9442077	-15.8974863
"1239"	"Species_19"	-47.95	-15.783
"1240"	"Species_19"	-47.95	-15.783
"1241"	"Species_19"	-47.95	-15.783
"1242"	"Species_19"	-47.95	-15.783
"1243"	"Species_19"	-47.95	-15.783
"1244"	"Species_19"	-47.95	-15.783
"1245"	"Species_19"	-47.95	-15.783
"1246"	"Species_19"	-47.95	-15.783
"1247"	"Species_19"	-47.95	-15.783
"1248"	"Species_19"	-47.95	-15.783
"1249"	"Species_19"	-47.95	-15.783
"1250"	"Species_19"	-47.95	-15.783
"1251"	"Species_19"	-47.95	-15.783
"1252"	"Species_19"	-47.95	-15.783
"1253"	"Species_19"	-47.95	-15.783
"1254"	"Species_19"	-47.95	-15.783
"1255"	"Species_19"	-47.95	-15.783
"1256"	"Species_19"	-47.95	-15.783
"1257"	"Species_19"	-47.95	-15.783
"1258"	"Species_19"	-47.95	-15.783
"1259"	"Species_19"	-47.95	-15.783
"1260"	"Species_19"	-47.983	-15.666
"1261"	"Species_19"	-48	-17
"1262"	"Species_19"	-48.05	-14.2
"1263"	"Species_19"	-48.283	-17.317
"1264"	"Species_19"	-48.3213115	-9.9557377
"1265"	"Species_19"	-48.8644809	-15.802459
"1266"	"Species_19"	-49.933	-10.567
"1267"	"Species_19"	-49.933	-10.567
"1268"	"Species_19"	-49.933	-10.567
"1269"	"Species_19"	-49.933	-10.567
"1270"	"Species_19"	-50.166	-8.05
"1271"	"Species_19"	-51.766	-12.816
"1272"	"Species_19"	-51.766	-12.816
"1273"	"Species_19"	-51.783	-17.2
"1274"	"Species_19"	-52.2478415	-15.879153
"1275"	"Species_19"	-52.7160656	-17.878306
"1276"	"Species_19"	-53.167	-17.317
"1277"	"Species_19"	-53.167	-17.317
"1278"	"Species_19"	-53.167	-17.317
"1279"	"Species_19"	-53.7	-16.983
"1280"	"Species_19"	-53.7	-16.983
"1281"	"Species_19"	-54.067	-19.567
"1282"	"Species_19"	-54.3	-21.967
"1283"	"Species_19"	-54.617	-16.483
"1284"	"Species_19"	-54.6437158	-20.3806011
"1285"	"Species_19"	-55.804	-15.29
"1286"	"Species_19"	-55.804	-15.29
"1287"	"Species_19"	-55.804	-15.29
"1288"	"Species_19"	-55.804	-15.29
"1289"	"Species_19"	-55.804	-15.29
"1290"	"Species_19"	-55.804	-15.29
"1291"	"Species_19"	-55.804	-15.29
"1292"	"Species_19"	-55.804	-15.29
"1293"	"Species_19"	-55.9833333	-22.6166667
"1294"	"Species_19"	-56.083	-15.533
"1295"	"Species_19"	-58.05	-7.333
"1296"	"Species_19"	-59.05	-18.03333333
"1297"	"Species_19"	-59.57166667	-18.32805556
"1298"	"Species_19"	-59.58333333	-18.31666667
"1299"	"Species_19"	-59.58333333	-18.03333333
"1300"	"Species_19"	-60.3666667	-18.2166667
"1301"	"Species_19"	-60.4	-13.983
"1302"	"Species_19"	-60.77472222	-14.57027778
"1303"	"Species_19"	-60.85944444	-14.60472222
"1304"	"Species_19"	-61.05	-18.31666667
"1305"	"Species_19"	-61.84805556	-16.52166667
"1306"	"Species_19"	-65.8	-15.3666667
"1308"	"Species_20"	-42.483	-20.3
"1310"	"Species_20"	-45.016	-12.25
"1311"	"Species_20"	-45.4916667	-7.01666667
"1325"	"Species_21"	-41.7724044	-3.12486339
"1326"	"Species_21"	-42.05	-16.867
"1327"	"Species_21"	-42.5	-22.55
"1329"	"Species_21"	-43.167	-22.833
"1330"	"Species_21"	-47.95	-15.783
"1333"	"Species_22"	-53.48333333	3.183333333
"1334"	"Species_22"	-53.48333333	3.183333333
"1335"	"Species_23"	-39.767	-18.6
"1336"	"Species_23"	-40.55	-19.85
"1337"	"Species_23"	-40.617	-15.233
"1338"	"Species_23"	-42.017	-20.267
"1339"	"Species_23"	-43.1	-22.5
"1340"	"Species_23"	-43.1	-22.5
"1341"	"Species_23"	-43.1	-22.5
"1342"	"Species_23"	-43.1	-22.5
"1343"	"Species_23"	-43.1	-22.5
"1344"	"Species_23"	-43.417	-19.017
"1345"	"Species_23"	-60.82361111	-14.55833333
"1346"	"Species_23"	-61.15	-14.7
"1347"	"Species_23"	-61.467	-3.7
"1348"	"Species_23"	-63.433	-8.766
"1349"	"Species_23"	-65.25	-10.733
"1350"	"Species_23"	-66.03333333	-10.96666667
"1351"	"Species_23"	-67.21666667	-11.8
"1352"	"Species_23"	-67.94583333	-11.60194444
